Month,ProductID,Product Name,Size,Gender,Quantity,PrimaryColor,Price,Sale,Profit
9/2022,10219573,Sweater,S ,Men,5,Blue,20 ,30 ,50 
9/2022,10224827,Shoes,XL,Women,5, Black,120 ,180 ,300 
9/2022,10220785,Shoes,XXL,Men,5,Blue,55 ,83 ,138 
9/2022,10222871,Shoes,M ,Men,5, Black,90 ,135 ,225 
9/2022,10214807,Jeans,M ,Unisex,4,,100 ,150 ,200 
9/2022,10232643,Sweater,S ,Men,5, Black,300 ,450 ,750 
9/2022,10220795,T-shirt,XL,Men,5, Black,100 ,150 ,250 
9/2022,10216019,Dress,S ,Men,5, Green,214 ,321 ,535 
9/2022,10223111,Jeans,XL,Unisex,3, Pink,123 ,185 ,185 
9/2022,10223303,Shoes,XL,Women,5, Black,15 ,23 ,38 
9/2022,10233149,T-shirt,S,Unisex,4,Blue,90 ,135 ,180 
9/2022,10224709,Sweater,M ,Women,4, Green,87 ,131 ,174 
9/2022,10226503,Shoes,S,Women,4, Green,22 ,33 ,44 
9/2022,10213321,T-shirt,M ,Girls,6, Black,34 ,51 ,102 
9/2022,10226627,Shoes,M ,Women,5, Yellow,55 ,83 ,138 
9/2022,10234297,T-shirt,S ,Women,5, Pink,91 ,137 ,228 
9/2022,10224941,Shoes,XL,Women,5,Blue,100 ,150 ,250 
9/2022,10233317,Jeans,XXL,Women,4, Black,200 ,300 ,400 
9/2022,10215763,T-shirt,M ,Men,5,Blue,150 ,225 ,375 
9/2022,10213379,Sweater,M ,Girls,5, Black,60 ,90 ,150 
9/2022,10223021,Shoes,S ,Women,5, Yellow,100 ,150 ,250 
9/2022,10231649,T-shirt,XL,Women,7,,100 ,150 ,350 
9/2022,10224995,T-shirt,S ,Women,6,Blue,100 ,150 ,300 
9/2022,10224661,Dress,XL,Women,3, Silver,100 ,150 ,150 
9/2022,10220659,Dress,XL,Women,7, Maroon,50 ,75 ,175 
9/2022,10231427,Shoes,S,Men,5, Grey,20 ,30 ,50 
9/2022,10215805,Jeans,M ,Men,5,Blue,30 ,45 ,75 
9/2022,10234385,Shoes,S,Women,6, Beige,47 ,71 ,141 
9/2022,10213295,Shoes,M ,Girls,5,Blue,99 ,149 ,248 
9/2022,10213517,Sweater,XXL,Women,3,,99 ,149 ,149 
9/2022,10212863,Shoes,XL,Boys,3,Blue,45 ,68 ,68 
9/2022,10234413,T-shirt,S,Women,5, Black,100 ,150 ,250 
9/2022,10217603,Shoes,S,Women,5, Black,214 ,321 ,535 
9/2022,10216039,T-shirt,M ,Men,5,Blue,123 ,185 ,308 
9/2022,10234387,T-shirt,S ,Women,5, Brown,15 ,23 ,38 
9/2022,10213009,Shoes,XL,Boys,5, Green,90 ,135 ,225 
9/2022,10226495,T-shirt,XXL,Women,5, Black,87 ,131 ,218 
9/2022,10215645,Sweater,M ,Men,5, Green,22 ,33 ,55 
9/2022,10223321,Shoes,M ,Women,6,Blue,34 ,51 ,102 
9/2022,10213155,T-shirt,S ,Boys,3,Blue,55 ,83 ,83 
9/2022,10222799,T-shirt,XL,Men,5, Green,91 ,137 ,228 
9/2022,10214369,Dress,S ,Girls,3,Blue,100 ,150 ,150 
9/2022,10213215,Shoes,XL,Boys,3, Red,200 ,300 ,300 
9/2022,10214801,Jeans,XL,Unisex,4, Green,150 ,225 ,300 
9/2022,10231729,Dress,S,Women,4, Red,60 ,90 ,120 
9/2022,10234441,Shoes,M ,Women,5, Pink,100 ,150 ,250 
9/2022,10219527,T-shirt,S,Women,5, Red,100 ,150 ,250 
9/2022,10212857,Jeans,M ,Girls,3, Red,100 ,150 ,150 
9/2022,10216017,Jeans,M ,Men,5, White,100 ,150 ,250 
9/2022,10212861,Jeans,S ,Girls,3, Red,50 ,75 ,75 
9/2022,10233861,Shoes,XL,Women,5, Black,20 ,30 ,50 
9/2022,10213187,Dress,XXL,Girls,3,Blue,30 ,45 ,45 
9/2022,10234277,Jeans,M ,Women,6, Beige,47 ,71 ,141 
9/2022,10213451,Dress,M ,Boys,3,Blue,99 ,149 ,149 
9/2022,10216861,Sweater,S ,Women,5,Blue,99 ,149 ,248 
9/2022,10231817,Shoes,XL,Boys,2, Grey,45 ,68 ,45 
9/2022,10213255,T-shirt,S ,Boys,7,Blue,100 ,150 ,350 
9/2022,10213343,T-shirt,XL,Girls,3,Blue,214 ,321 ,321 
9/2022,10213293,Shoes,XL,Boys,6, Black,123 ,185 ,369 
9/2022,10232523,Shoes,S,Men,5, Black,15 ,23 ,38 
9/2022,10213383,Shoes,M ,Girls,3, Black,90 ,135 ,135 
9/2022,10223309,T-shirt,S,Women,5, Grey,87 ,131 ,218 
9/2022,10224645,Dress,M ,Women,4, Green,22 ,33 ,44 
9/2022,10213421,Sweater,XXL,Girls,3, Black,34 ,51 ,51 
9/2022,10222623,T-shirt,XL,Women,5,Blue,55 ,83 ,138 
9/2022,10222883,Shoes,S,Men,5,Blue,91 ,137 ,228 
9/2022,10217093,Sweater,S,Men,5,Blue,100 ,150 ,250 
9/2022,10215759,Shoes,M ,Men,6,Blue,200 ,300 ,600 
9/2022,10213135,Shoes,S ,Boys,3,Blue,150 ,225 ,225 
9/2022,10233287,Dress,XL,Women,4, Black,60 ,90 ,120 
9/2022,10231653,Jeans,XXL,Women,8,,100 ,150 ,400 
9/2022,10213075,Dress,M ,Girls,3,Blue,100 ,150 ,150 
9/2022,10232539,Shoes,M ,Men,5, Grey,100 ,150 ,250 
9/2022,10234383,Jeans,S ,Women,4, Black,100 ,150 ,200 
9/2022,10224911,Jeans,XL,Women,4, Gold,50 ,75 ,100 
9/2022,10213311,Dress,S ,Girls,5, Red,20 ,30 ,50 
9/2022,10226147,Jeans,XL,Women,5,Blue,30 ,45 ,75 
9/2022,10234773,Jeans,XL,Men,5,Blue,47 ,71 ,118 
9/2022,10217145,Sweater,S,Men,5,Blue,99 ,149 ,248 
9/2022,10231063,Sweater,M ,Women,2, Red,99 ,149 ,99 
9/2022,10220711,Jeans,S,Women,8, Pink,45 ,68 ,180 
9/2022,10222913,Jeans,M ,Boys,3, Black,50 ,75 ,75 
9/2022,10213539,T-shirt,M ,Women,8,,26 ,39 ,104 
9/2022,10215677,Dress,S ,Men,5,Blue,33 ,50 ,83 
9/2022,10213425,Shoes,XL,Boys,3, Red,100 ,150 ,150 
9/2022,10215739,T-shirt,XXL,Men,5,Blue,200 ,300 ,500 
9/2022,10213479,Dress,M ,Women,5,Blue,150 ,225 ,375 
9/2022,10225005,Sweater,M ,Women,6, Red,60 ,90 ,180 
9/2022,10216645,T-shirt,S ,Men,5, Yellow,100 ,150 ,250 
9/2022,10223121,Sweater,XL,Unisex,3,,100 ,150 ,150 
9/2022,10214831,T-shirt,S ,Unisex,4,Blue,100 ,150 ,200 
9/2022,10234273,Dress,XL,Women,5,Blue,100 ,150 ,250 
9/2022,10224971,Jeans,XL,Women,5,Blue,50 ,75 ,125 
9/2022,10234533,Shoes,S,Women,8, Green,20 ,30 ,80 
9/2022,10213415,Shoes,M ,Girls,3, Yellow,30 ,45 ,45 
9/2022,10234515,T-shirt,S,Women,8,Blue,47 ,71 ,188 
9/2022,10226409,Dress,M ,Women,5,Blue,99 ,149 ,248 
9/2022,10214881,Jeans,XXL,Unisex,4, Orange,99 ,149 ,198 
9/2022,10217583,Dress,XL,Women,5, White,45 ,68 ,113 
9/2022,10214835,T-shirt,S,Unisex,4,Blue,50 ,75 ,100 
9/2022,10216711,T-shirt,S,Men,5, Red,26 ,39 ,65 
9/2022,10234531,Sweater,M ,Women,5,Blue,33 ,50 ,83 
9/2022,10230959,Jeans,S ,Men,5, Brown,22 ,33 ,55 
9/2022,10213519,Shoes,XL,Women,3,,100 ,150 ,150 
9/2022,10234351,Jeans,XXL,Women,6, Pink,214 ,321 ,642 
9/2022,10214973,Shoes,M ,Women,5, Black,123 ,185 ,308 
9/2022,10213199,Shoes,M ,Boys,5, Green,15 ,23 ,38 
9/2022,10213345,Shoes,S ,Boys,7, Red,90 ,135 ,315 
9/2022,10212955,Sweater,XL,Girls,6, Pink,87 ,131 ,261 
9/2022,10217835,T-shirt,S ,Unisex,7, Red,22 ,33 ,77 
9/2022,10222869,Dress,XL,Men,5,Blue,34 ,51 ,85 
9/2022,10233127,Shoes,XL,Unisex,4, Red,55 ,83 ,110 
9/2022,10214275,Shoes,S,Boys,3,Blue,91 ,137 ,137 
9/2022,10214027,Dress,M ,Men,5, Green,100 ,150 ,250 
9/2022,10217109,T-shirt,S,Men,5, Beige,200 ,300 ,500 
9/2022,10222933,Shoes,M ,Men,5, Orange,150 ,225 ,375 
9/2022,10234371,Jeans,M ,Women,5, Black,60 ,90 ,150 
9/2022,10213079,T-shirt,S ,Girls,3, Yellow,100 ,150 ,150 
9/2022,10213749,Jeans,XL,Boys,3, Green,100 ,150 ,150 
9/2022,10213185,Dress,XXL,Boys,3,Blue,100 ,150 ,150 
9/2022,10224509,Sweater,M ,Men,5, Black,100 ,150 ,250 
9/2022,10223975,Jeans,M ,Women,5, White,50 ,75 ,125 
9/2022,10213301,Sweater,S ,Girls,4, Pink,20 ,30 ,40 
9/2022,10226583,Shoes,XL,Women,5, Mustard,30 ,45 ,75 
9/2022,10217103,Sweater,S ,Men,5, Grey,47 ,71 ,118 
9/2022,10220797,Dress,XL,Men,5, Grey,99 ,149 ,248 
9/2022,10231159,Sweater,XL,Women,5, Beige,99 ,149 ,248 
9/2022,10217967,T-shirt,S,Women,5, Grey,45 ,68 ,113 
9/2022,10212969,T-shirt,M ,Girls,3, Yellow,100 ,150 ,150 
9/2022,10234801,Jeans,S,Men,5,Blue,214 ,321 ,535 
9/2022,10222821,Sweater,M ,Men,5, Black,123 ,185 ,308 
9/2022,10213553,Dress,XXL,Women,8,,15 ,23 ,60 
9/2022,10234787,Shoes,XL,Women,5, Grey,90 ,135 ,225 
9/2022,10216025,Dress,S,Men,5, White,87 ,131 ,218 
9/2022,10218063,Jeans,S,Men,5, Green,22 ,33 ,55 
9/2022,10217963,Shoes,M ,Women,5, Pink,34 ,51 ,85 
9/2022,10213395,Sweater,S ,Girls,4, Yellow,55 ,83 ,110 
9/2022,10222797,Shoes,XL,Men,5,Blue,91 ,137 ,228 
9/2022,10216863,Jeans,XXL,Women,5,,100 ,150 ,250 
9/2022,10213751,Sweater,M ,Girls,3,Blue,200 ,300 ,300 
9/2022,10231515,Shoes,M ,Women,5, White,150 ,225 ,375 
9/2022,10225727,Shoes,S ,Women,2,,60 ,90 ,60 
9/2022,10222635,Jeans,XL,Women,5, Pink,100 ,150 ,250 
9/2022,10217987,Dress,S ,Women,5, Red,100 ,150 ,250 
9/2022,10215659,Jeans,XL,Men,5,Blue,100 ,150 ,250 
9/2022,10214845,Jeans,XL,Unisex,3, Green,100 ,150 ,150 
9/2022,10216733,T-shirt,S,Women,5, Red,50 ,75 ,125 
9/2022,10233137,Jeans,M ,Unisex,4, Red,20 ,30 ,40 
9/2022,10234549,Shoes,S,Women,5,Blue,30 ,45 ,75 
9/2022,10222927,Jeans,M ,Men,5, Red,47 ,71 ,118 
9/2022,10233141,Shoes,M ,Unisex,4,Blue,99 ,149 ,198 
9/2022,10213003,Jeans,S ,Boys,5,Blue,99 ,149 ,248 
9/2022,10234771,Dress,XL,Men,5, Grey,45 ,68 ,113 
9/2022,10222919,Jeans,XXL,Men,5, Red,100 ,150 ,250 
9/2022,10216695,T-shirt,M ,Women,5, Brown,214 ,321 ,535 
9/2022,10213303,Dress,M ,Girls,6, Red,123 ,185 ,369 
9/2022,10214873,Sweater,S ,Unisex,4, Brown,15 ,23 ,30 
9/2022,10233163,Jeans,XL,Men,3, Silver,90 ,135 ,135 
9/2022,10233151,Shoes,S ,Unisex,4, Red,87 ,131 ,174 
9/2022,10213677,Shoes,XL,Girls,3,Blue,22 ,33 ,33 
9/2022,10213181,Sweater,XL,Girls,4,Blue,34 ,51 ,68 
9/2022,10208809,T-shirt,S,Women,7, Black,55 ,83 ,193 
9/2022,10214803,T-shirt,M ,Unisex,4, White,91 ,137 ,182 
9/2022,10216743,Shoes,S,Women,5, Red,100 ,150 ,250 
9/2022,10234289,Shoes,M ,Women,5, Beige,200 ,300 ,500 
9/2022,10222791,Dress,XXL,Men,5,Blue,150 ,225 ,375 
9/2022,10212957,Dress,XL,Boys,3,Blue,60 ,90 ,90 
9/2022,10224699,Dress,S,Women,4,Blue,100 ,150 ,200 
9/2022,10213265,Jeans,S,Girls,5, Yellow,100 ,150 ,250 
9/2022,10231603,Dress,M ,Women,7, Black,100 ,150 ,350 
9/2022,10213933,Jeans,S ,Girls,3, Pink,100 ,150 ,150 
9/2022,10214829,T-shirt,XL,Unisex,4,,50 ,75 ,100 
9/2022,10220677,Sweater,XXL,Women,7, Green,20 ,30 ,70 
9/2022,10212919,T-shirt,M ,Girls,6,Blue,30 ,45 ,90 
9/2022,10231431,Jeans,M ,Men,5,Blue,47 ,71 ,118 
9/2022,10213937,Sweater,S ,Girls,3, White,99 ,149 ,149 
9/2022,10226467,T-shirt,XL,Women,5, Red,99 ,149 ,248 
9/2022,10213975,T-shirt,S ,Boys,3, Grey,45 ,68 ,68 
9/2022,10216041,Dress,XL,Men,5, Red,50 ,75 ,125 
9/2022,10232561,Jeans,XL,Unisex,3,Blue,26 ,39 ,39 
9/2022,10231693,Jeans,S,Women,4, Red,33 ,50 ,66 
9/2022,10234475,Shoes,M ,Women,6, Brown,100 ,150 ,300 
9/2022,10212943,Jeans,S,Girls,7, Magenta,200 ,300 ,700 
9/2022,10216525,Sweater,M ,Men,5, Black,150 ,225 ,375 
9/2022,10216989,T-shirt,M ,Women,5,Blue,60 ,90 ,150 
9/2022,10232357,Jeans,S ,Women,2,,100 ,150 ,100 
9/2022,10225789,Jeans,XL,Women,4,,100 ,150 ,200 
9/2022,10231001,Jeans,XXL,Women,5, Black,100 ,150 ,250 
9/2022,10232997,Sweater,M ,Women,5, Red,100 ,150 ,250 
9/2022,10219675,Jeans,M ,Men,5, Black,50 ,75 ,125 
9/2022,10232355,Shoes,S ,Women,3,,20 ,30 ,30 
9/2022,10223295,T-shirt,XL,Women,5, Black,30 ,45 ,75 
9/2022,10232649,Jeans,S ,Men,1,Blue,47 ,71 ,24 
9/2022,10222621,Shoes,XL,Women,4, White,99 ,149 ,198 
9/2022,10220773,Sweater,XL,Men,5, Grey,99 ,149 ,248 
9/2022,10224593,T-shirt,S,Unisex Kids,7, Orange,45 ,68 ,158 
9/2022,10231941,Dress,M ,Men,5, Red,50 ,75 ,125 
9/2022,10213193,Jeans,S,Boys,3, White,26 ,39 ,39 
9/2022,10233179,Jeans,M ,Men,3, Gold,33 ,50 ,50 
9/2022,10213845,T-shirt,XXL,Girls,3, Pink,22 ,33 ,33 
9/2022,10213903,Jeans,XL,Girls,3, Red,100 ,150 ,150 
9/2022,10224963,Jeans,S,Women,5,Blue,214 ,321 ,535 
9/2022,10232563,Jeans,S,Unisex,3, Red,123 ,185 ,185 
9/2022,10214307,Dress,M ,Girls,5,,15 ,23 ,38 
9/2022,10213317,Sweater,S ,Boys,6,Blue,90 ,135 ,270 
9/2022,10231903,Sweater,XL,Men,5, Black,87 ,131 ,218 
9/2022,10234367,Sweater,XXL,Women,6, Pink,22 ,33 ,66 
9/2022,10215649,Jeans,M ,Men,5, Grey,34 ,51 ,85 
9/2022,10232599,T-shirt,M ,Unisex,3, Red,55 ,83 ,83 
9/2022,10223347,Dress,S ,Men,6, Brown,91 ,137 ,273 
9/2022,10234495,T-shirt,XL,Women,8,Blue,100 ,150 ,400 
9/2022,10224947,T-shirt,S ,Women,5, Green,200 ,300 ,500 
9/2022,10231789,Dress,XL,Women,3, Beige,150 ,225 ,225 
9/2022,10213957,T-shirt,XL,Boys,3,Blue,60 ,90 ,90 
9/2022,10223103,T-shirt,S,Unisex,3, Lavender,100 ,150 ,150 
9/2022,10212051,Shoes,M ,Women,5, Pink,100 ,150 ,250 
9/2022,10213745,T-shirt,S,Boys,3,Blue,100 ,150 ,150 
9/2022,10232517,Shoes,M ,Men,5, Black,100 ,150 ,250 
9/2022,10233965,Shoes,M ,Men,7,Blue,50 ,75 ,175 
9/2022,10217007,Sweater,S ,Unisex,3,Blue,20 ,30 ,30 
9/2022,1022177,Dress,XL,Women,3, White,30 ,45 ,45 
9/2022,10212951,Jeans,XXL,Boys,6,Blue,47 ,71 ,141 
9/2022,10211875,Jeans,M ,Unisex,5, Brown,99 ,149 ,248 
9/2022,10212991,Jeans,M ,Girls,3,Blue,99 ,149 ,149 
9/2022,10234459,Sweater,S ,Women,6, Black,45 ,68 ,135 
9/2022,10232819,Shoes,XL,Men,6, Black,100 ,150 ,300 
9/2022,10217479,T-shirt,S ,Women,5, Black,214 ,321 ,535 
9/2022,10222829,Jeans,XL,Men,7,Blue,123 ,185 ,431 
9/2022,10220885,Shoes,XL,Women,5, Magenta,15 ,23 ,38 
9/2022,10212923,Jeans,S,Girls,3, Yellow,90 ,135 ,135 
9/2022,10214779,Dress,M ,Unisex,4,,87 ,131 ,174 
9/2022,10219763,Shoes,S,Men,5, Grey,22 ,33 ,55 
9/2022,10217147,Dress,M ,Women,4, Grey,34 ,51 ,68 
9/2022,10231037,Jeans,XXL,Women,2, Pink,55 ,83 ,55 
9/2022,10217977,Shoes,XL,Women,5,Blue,91 ,137 ,228 
9/2022,10213399,Sweater,S,Boys,3,Blue,100 ,150 ,150 
9/2022,10233437,Sweater,S,Women,5, Beige,200 ,300 ,500 
9/2022,10213025,T-shirt,M ,Girls,3,Blue,150 ,225 ,225 
9/2022,10213253,T-shirt,S ,Girls,7,Blue,60 ,90 ,210 
9/2022,10224747,Shoes,XL,Women,5, Black,100 ,150 ,250 
9/2022,10224579,Dress,XXL,Women,5, Maroon,100 ,150 ,250 
9/2022,10213489,T-shirt,M ,Women,5, Red,100 ,150 ,250 
9/2022,10213373,Jeans,M ,Girls,6, Pink,100 ,150 ,300 
9/2022,10213289,Jeans,S ,Girls,3,Blue,50 ,75 ,75 
9/2022,10213531,Dress,XL,Women,3,,20 ,30 ,30 
9/2022,10222831,T-shirt,S ,Men,5, Green,30 ,45 ,75 
9/2022,10216003,Jeans,XL,Men,5, Navy,47 ,71 ,118 
9/2022,10217079,Jeans,XL,Men,5,Blue,99 ,149 ,248 
9/2022,10214987,Dress,S,Women,5, White,99 ,149 ,248 
9/2022,10212937,T-shirt,M ,Boys,3,Blue,45 ,68 ,68 
9/2022,10234397,T-shirt,S,Women,6, Beige,100 ,150 ,300 
9/2022,10232069,Dress,M ,Boys,3,Blue,214 ,321 ,321 
9/2022,10213259,Shoes,M ,Boys,7,Blue,123 ,185 ,431 
9/2022,10231055,Sweater,S ,Women,2, Red,15 ,23 ,15 
9/2022,10219663,Shoes,XL,Men,5,Blue,90 ,135 ,225 
9/2022,10214827,Sweater,XXL,Unisex,4,,87 ,131 ,174 
9/2022,10224957,Jeans,M ,Women,5, Green,22 ,33 ,55 
9/2022,10231917,Shoes,M ,Men,5, Red,34 ,51 ,85 
9/2022,10223113,Jeans,S ,Unisex,3, Green,55 ,83 ,83 
9/2022,10232553,Sweater,XL,Unisex,3,Blue,91 ,137 ,137 
9/2022,10234525,Jeans,S ,Women,7, Red,100 ,150 ,350 
9/2022,10235947,Jeans,XL,Women,7,,200 ,300 ,700 
9/2022,10221375,Shoes,XL,Men,5, Brown,150 ,225 ,375 
9/2022,10239485,Jeans,S,Unisex,5,,60 ,90 ,150 
9/2022,10212899,T-shirt,M ,Girls,3, Maroon,100 ,150 ,150 
9/2022,10244311,Dress,S,Girls,4,,100 ,150 ,200 
9/2022,10236149,Jeans,M ,Women,5, Yellow,100 ,150 ,250 
9/2022,10244549,Dress,XXL,Girls,4,,100 ,150 ,200 
9/2022,10245891,Sweater,XL,Women,5,Blue,50 ,75 ,125 
9/2022,10247881,Sweater,S,Unisex,5, White,20 ,30 ,50 
9/2022,10235383,T-shirt,S,Men,4,Blue,30 ,45 ,60 
9/2022,10239207,Sweater,M ,Girls,3,Blue,47 ,71 ,71 
9/2022,10237957,Shoes,S ,Girls,3, Green,99 ,149 ,149 
9/2022,10245919,Sweater,XL,Women,5, Grey,99 ,149 ,248 
9/2022,10245991,Shoes,XXL,Women,5, Brown,45 ,68 ,113 
9/2022,10236945,Dress,M ,Men,5, Orange,50 ,75 ,125 
9/2022,10237213,T-shirt,M ,Men,5, Green,26 ,39 ,65 
9/2022,10239079,Dress,S ,Boys,4,Blue,33 ,50 ,66 
9/2022,10245301,Sweater,XL,Men,5, Green,100 ,150 ,250 
9/2022,10245243,Sweater,S ,Men,5,Blue,200 ,300 ,500 
9/2022,10239559,Shoes,XL,Unisex,5, Black,150 ,225 ,375 
9/2022,10246133,T-shirt,XL,Women,5, Gold,60 ,90 ,150 
9/2022,10245635,Dress,S,Men,5,Blue,100 ,150 ,250 
9/2022,10236611,T-shirt,M ,Unisex,5, Brown,100 ,150 ,250 
9/2022,10239603,Shoes,S,Boys,5, Red,100 ,150 ,250 
9/2022,10243545,Shoes,M ,Women,5,,100 ,150 ,250 
9/2022,10237451,Jeans,M ,Men,5, Grey,50 ,75 ,125 
9/2022,10244953,Jeans,S ,Men,5,Blue,20 ,30 ,50 
9/2022,10247193,Jeans,XL,Boys,3,Blue,30 ,45 ,45 
9/2022,10242281,Dress,XXL,Boys,3,Blue,47 ,71 ,71 
9/2022,10239295,Shoes,M ,Boys,3,Blue,99 ,149 ,149 
9/2022,10242451,T-shirt,M ,Boys,3,Blue,99 ,149 ,149 
9/2022,10235405,Jeans,S ,Men,7,,45 ,68 ,158 
10/2022,10246229,Shoes,XL,Women,5, Black,50 ,75 ,125 
10/2022,10239333,Sweater,S ,Men,6,Blue,26 ,39 ,78 
10/2022,10242721,Sweater,XL,Women,5,Blue,33 ,50 ,83 
10/2022,10246065,Jeans,XL,Women,5, Brown,22 ,33 ,55 
10/2022,10247123,Shoes,S,Boys,3,Blue,50 ,75 ,75 
10/2022,10242471,T-shirt,M ,Boys,4,Blue,22 ,33 ,44 
10/2022,10245421,Shoes,S,Men,5, Green,88 ,132 ,220 
10/2022,10242675,Jeans,M ,Women,5, Black,34 ,51 ,85 
10/2022,10244277,Sweater,XXL,Girls,3,,54 ,81 ,81 
10/2022,10247287,Jeans,XL,Boys,3,Blue,20 ,30 ,30 
10/2022,10235645,Dress,S,Women,4,Blue,120 ,180 ,240 
10/2022,10235241,Shoes,S,Men,5, Khaki,55 ,83 ,138 
10/2022,10245075,T-shirt,M ,Men,5, Green,90 ,135 ,225 
10/2022,10237779,Shoes,S ,Women,5, Black,100 ,150 ,250 
10/2022,10246215,Sweater,XL,Women,5, Red,300 ,450 ,750 
10/2022,10247237,Jeans,XXL,Boys,5,Blue,100 ,150 ,250 
10/2022,10245393,Shoes,M ,Men,5, Green,214 ,321 ,535 
10/2022,10236797,Shoes,M ,Women,4, Yellow,123 ,185 ,246 
10/2022,10238541,T-shirt,S ,Girls,4, White,15 ,23 ,30 
10/2022,10247993,Jeans,XL,Men,5,Blue,90 ,135 ,225 
10/2022,10235895,Jeans,S ,Women,5, Black,87 ,131 ,218 
10/2022,10243523,Sweater,XL,Women,5,,22 ,33 ,55 
10/2022,10247877,Sweater,XL,Unisex,5, Red,34 ,51 ,85 
10/2022,10244177,Sweater,S,Men,5, White,55 ,83 ,138 
10/2022,10238463,Dress,M ,Women,5, Green,91 ,137 ,228 
10/2022,10241785,T-shirt,S,Men,5, Black,100 ,150 ,250 
10/2022,10243989,Sweater,M ,Women,5, Grey,200 ,300 ,500 
10/2022,10236739,Shoes,M ,Girls,7, Pink,150 ,225 ,525 
10/2022,10239241,T-shirt,S ,Girls,3, White,60 ,90 ,90 
10/2022,10237325,Dress,XL,Men,6,,100 ,150 ,300 
10/2022,10241341,Jeans,XXL,Men,5, Brown,100 ,150 ,250 
10/2022,10237921,Sweater,M ,Girls,3, White,100 ,150 ,150 
10/2022,10247189,T-shirt,M ,Boys,3,Blue,100 ,150 ,150 
10/2022,10247277,Sweater,S ,Boys,3,Blue,50 ,75 ,75 
10/2022,10247367,Sweater,XL,Boys,3,Blue,20 ,30 ,30 
10/2022,10240261,T-shirt,S ,Men,5,,30 ,45 ,75 
10/2022,10236543,T-shirt,XL,Women,4, Yellow,47 ,71 ,94 
10/2022,10237903,Jeans,XL,Women,5, White,99 ,149 ,248 
10/2022,10238709,T-shirt,S,Women,6, Orange,99 ,149 ,297 
10/2022,10236761,Jeans,M ,Men,5, Grey,45 ,68 ,113 
10/2022,10238917,Shoes,S,Boys,4,Blue,100 ,150 ,200 
10/2022,10238631,Jeans,M ,Women,5, Black,214 ,321 ,535 
10/2022,10245037,Sweater,XXL,Men,5, Brown,123 ,185 ,308 
10/2022,10245407,Jeans,XL,Men,5,Blue,15 ,23 ,38 
10/2022,10238983,Sweater,S,Boys,4, Red,90 ,135 ,180 
10/2022,10247113,T-shirt,S,Boys,3,Blue,87 ,131 ,131 
10/2022,10236155,Sweater,M ,Women,5, Pink,22 ,33 ,55 
10/2022,10235899,T-shirt,S ,Women,5,Blue,34 ,51 ,85 
10/2022,10247257,T-shirt,XL,Boys,3, Pink,55 ,83 ,83 
10/2022,10246037,Sweater,XXL,Women,5, Bronze,91 ,137 ,228 
10/2022,10239465,Dress,M ,Women,5, Gold,100 ,150 ,250 
10/2022,10244327,Jeans,M ,Boys,3,,200 ,300 ,300 
10/2022,10247195,T-shirt,S ,Boys,3,Blue,150 ,225 ,225 
10/2022,10237249,Jeans,XL,Men,7, Grey,60 ,90 ,210 
10/2022,10239557,Sweater,S ,Unisex,5, Black,100 ,150 ,250 
10/2022,10235305,Jeans,XL,Women,5, Pink,100 ,150 ,250 
10/2022,10242647,Shoes,XL,Women,5, Black,100 ,150 ,250 
10/2022,10236489,Sweater,S,Men,6,,100 ,150 ,300 
10/2022,10244671,Jeans,M ,Girls,4,,50 ,75 ,100 
10/2022,10246545,Jeans,S,Women,5,Blue,20 ,30 ,50 
10/2022,10236241,Shoes,M ,Women,5,Blue,30 ,45 ,75 
10/2022,10245689,Shoes,M ,Men,5, Khaki,47 ,71 ,118 
10/2022,10242639,Dress,S ,Women,5, Beige,99 ,149 ,248 
10/2022,10240213,Sweater,XL,Men,5,,99 ,149 ,248 
10/2022,10245355,Jeans,XXL,Men,5, Red,45 ,68 ,113 
10/2022,10236107,Shoes,M ,Men,5, Green,100 ,150 ,250 
10/2022,10243943,Sweater,M ,Men,5,Blue,214 ,321 ,535 
10/2022,10247115,T-shirt,S ,Boys,3,Blue,123 ,185 ,185 
10/2022,10242943,Sweater,XL,Men,5,Blue,15 ,23 ,38 
10/2022,10247157,Shoes,S ,Boys,4, Black,90 ,135 ,180 
10/2022,10244513,Jeans,XL,Girls,3,,87 ,131 ,131 
10/2022,10247201,Jeans,XL,Boys,3,Blue,22 ,33 ,33 
10/2022,10239781,Shoes,S,Women,2,,34 ,51 ,34 
10/2022,10238395,Dress,M ,Women,5,Blue,55 ,83 ,138 
10/2022,10239607,Dress,S,Men,5, Grey,91 ,137 ,228 
10/2022,10239525,T-shirt,M ,Men,5,Blue,100 ,150 ,250 
10/2022,10243967,T-shirt,XXL,Women,5,Blue,200 ,300 ,500 
10/2022,10246003,T-shirt,XL,Women,5, Brown,150 ,225 ,375 
10/2022,10247221,T-shirt,S,Boys,3,Blue,60 ,90 ,90 
10/2022,10246437,Shoes,S,Men,5, Black,100 ,150 ,250 
10/2022,10247233,Jeans,M ,Boys,3,Blue,100 ,150 ,150 
10/2022,10235181,Dress,S ,Men,5,Blue,100 ,150 ,250 
10/2022,10236539,Dress,XL,Women,4, Black,100 ,150 ,200 
10/2022,10237203,T-shirt,XXL,Men,5, Green,50 ,75 ,125 
10/2022,10237881,Shoes,M ,Women,7,Blue,20 ,30 ,70 
